Date,Time,Hour,Year,Month,Day,DayOfWeek,Crash Latitude,Crash Longitude,KABCO Severity,# of Fatalities per Crash,# Serious Injuries,# Visible Injuries,Geolocated City,Geolocated County,Roadway (From Crash Report),Intersection Name (from Crash Report),Manner of Collision (Crash Level),Location at Impact (Crash Level),Light Conditions (Crash Level),Weather Conditions (Crash Level),Surface Condition (Crash Level),Agency Name (Crash Level),Safety Equipment (Crash Level),First Harmful Event (Unit Order),Most Harmful Event (Crash Level),"Operator/Pedestrian Contrib Factor (excl None, Other, No Contrib Factors)",join_id,TMAS Station ID,TMAS Latitude,TMAS Longitude,TMAS Functional Class,Crash_to_TMAS_m,TMAS_TADA_match_method,TADA Station ID,tada_join_id,TADA Latitude,TADA Longitude,TADA Functional Class,TADA Year,TADA Station Type,TADA Statistics Type,AADT,Single-Unit Truck AADT,Combo-Unit Truck AADT,% Peak SU Trucks,% Peak CU Trucks,K-Factor,D-Factor,Future AADT,TMAS_to_TADA_m
2022-06-06,17:15:00,17,2022,6,6,Monday,33.743307,-84.378812,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-20 East,I-20 East and Hill Street,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Wet,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,77,000077,33.74314,-84.37869,1U,21.7075238418953,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-06-07,17:50:00,17,2022,6,7,Tuesday,33.798145,-84.39315,(A) Suspected Serious Injury,0.0,1.0,0.0,Atlanta,FULTON,I-85Sb,I-85Sb and Peachtree Rd,Rear End,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Driver Condition,R365,00R365,33.7976,-84.3941,1U,106.77433717347446,spatial_same_fc,121-9420,1219420,33.79762,-84.3941,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,23200,,,,,0.0767,1.0,29200,2.2190791812333917
2022-06-07,10:52:00,10,2022,6,7,Tuesday,33.759303,-84.380144,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-7585 Conn Sb Exit Ramp To F,None and I-7585 Conn Sb Exit Ramp To F,Not a Collision with Motor Vehicle,Entrance/Exit Ramp,Daylight,Cloudy,Dry,Gsp Post 00,Lap and Shoulder Belt Used,Median Barrier,Median Barrier,Too Fast for Conditions,9,000009,33.75873,-84.37843,1U,171.09580350215975,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-06-07,15:50:00,15,2022,6,7,Tuesday,33.867024,-84.381072,(A) Suspected Serious Injury,0.0,1.0,0.0,Atlanta,FULTON,Roswell Rd Ne,Roswell Rd Ne and Chastain Dr Ne,Not a Collision with Motor Vehicle,On Roadway - In Crosswalk,Daylight,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""None Used""]","[""Pedestrian"",""Motor Vehicle in Motion""]",Pedestrian,"[""Not Visible (Object, Person, or Vehicle)"",""Vision Obscured""]",271,000271,33.86529,-84.38077,3U,194.41748324734817,spatial_same_fc,121-5114,1215114,33.865312,-84.380854,3U : Urban Principal Arterial - Other,2025,CCS,Actual,24800,350.0,81.0,0.089,0.02,0.093,0.54,31200,8.14924982173367
2022-06-07,11:19:00,11,2022,6,7,Tuesday,33.760019,-84.379952,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-7585 Sb,I-7585 Sb and John Lewis Freedom Parkway,Sideswipe-Same Direction,On Roadway - Non-Intersection,Dawn,Clear,Dry,Gsp Post 00,"[""Unknown"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,9,000009,33.75873,-84.37843,1U,200.873315743579,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-06-07,09:15:00,9,2022,6,7,Tuesday,33.742599,-84.40357,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20,I-20 and Mcdaniel St Sw,Sideswipe-Same Direction,On Roadway - Roadway Intersection,Daylight,Cloudy,Water (standing or moving),Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,315,000315,33.74291,-84.40256,1U,99.77508676789856,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-06-07,23:10:00,23,2022,6,7,Tuesday,33.762922,-84.489099,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-20,None and I-20,Angle Crash,On Shoulder,Dark-Lighted,Rain,Water (standing or moving),Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown"",""Unknown"",""Unknown"",""Unknown"",""Unknown""]","[""Other Object (Not Fixed)"",""Other Non-Collision"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Parked Motor Vehicle"",""Motor Vehicle in Motion"",""Other - Fixed Object"",""Other Object (Not Fixed)""]","[""Reaction to Object or Animal"",""Too Fast for Conditions"",""Too Fast for Conditions"",""Too Fast for Conditions""]",R376,00R376,33.76358,-84.4916,1U,242.98128527038602,spatial_same_fc,121-9438,1219438,33.76358,-84.4916,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,20500,,,,,0.0856,1.0,25800,0.0
2022-06-07,23:33:00,23,2022,6,7,Tuesday,33.742397,-84.377866,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,75 85 Nb Expy Ne   Andrew Young Inter Rp,None and 75 85 Nb Expy Ne   Andrew Young Inter Rp,Sideswipe-Same Direction,On Roadway - Non-Intersection,Dark-Not Lighted,Rain,Wet,Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Too Fast for Conditions,77,000077,33.74314,-84.37869,1U,112.38272602559509,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-06-08,10:00:00,10,2022,6,8,Wednesday,33.74279,-84.404377,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20 Rp,None and I-20 Rp,Not a Collision with Motor Vehicle,Entrance/Exit Ramp,Daylight,Cloudy,Wet,Atlanta Police Department,Lap and Shoulder Belt Used,Other Object (Not Fixed),Other Object (Not Fixed),,315,000315,33.74291,-84.40256,1U,168.94549475543002,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-06-08,11:25:00,11,2022,6,8,Wednesday,33.798053,-84.3959,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,None and I-75,Rear End,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Following Too Close"",""Following Too Close"",""Following Too Close"",""Following Too Close"",""Following Too Close""]",R365,00R365,33.7976,-84.3941,1U,174.1492784550872,spatial_same_fc,121-9420,1219420,33.79762,-84.3941,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,23200,,,,,0.0767,1.0,29200,2.2190791812333917
2022-06-08,05:00:00,5,2022,6,8,Wednesday,33.764043,-84.491956,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-285,None and I-285,Rear End,On Roadway - Non-Intersection,Dark-Not Lighted,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R376,00R376,33.76358,-84.4916,1U,61.04903597042807,spatial_same_fc,121-9438,1219438,33.76358,-84.4916,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,20500,,,,,0.0856,1.0,25800,0.0
2022-06-09,18:15:00,18,2022,6,9,Thursday,33.796052,-84.39466,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-75 Sb,I-75 Sb and Deering Road,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R356,00R356,33.79647,-84.39434,1U,55.04262300770707,spatial_same_fc,121-9178,1219178,33.79647,-84.39434,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,39400,,,,,0.0933,1.0,56500,0.0
2022-06-09,06:35:00,6,2022,6,9,Thursday,33.686336,-84.398524,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75 Northbound Cd Ramp,I-75 Northbound Cd Ramp and Cleveland Avenue Off Ramp,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Unknown"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,R357,00R357,33.6864,-84.401,1U,229.76434390583987,spatial_same_fc,121-5527,1215527,33.6863,-84.4011,1U : Urban Principal Arterial - Interstate,2025,Short Term,Estimated,126000,,,,,,,176000,14.461418011478735
2022-06-09,12:19:00,12,2022,6,9,Thursday,33.872731,-84.44511,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75 Nb,I-75 Nb and Mt Paran Rd,Not a Collision with Motor Vehicle,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Gsp Post 00,Lap and Shoulder Belt Used,Other Non-Collision,Other Non-Collision,,308,000308,33.8743,-84.44614,1U,198.47405394375548,spatial_same_fc,121-6370,1216370,33.874242,-84.446258,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,181000,3221.0,3647.0,0.179,0.091,0.0836,0.58,228000,12.675613219534489
2022-06-09,23:02:00,23,2022,6,9,Thursday,33.757774,-84.378876,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,I-75 and John Wesley Dobbs Ave Ne,Rear End,On Roadway - Non-Intersection,Dark-Not Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Motor Vehicle in Motion,Following Too Close,9,000009,33.75873,-84.37843,1U,113.8410524503251,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-06-09,06:13:00,6,2022,6,9,Thursday,33.708453,-84.402543,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-7585 Northbound,I-7585 Northbound and Fair Drive Overpass,Not a Collision with Motor Vehicle,On Shoulder,Daylight,Cloudy,Wet,Gsp Post 00,None Used,Median Barrier,Median Barrier,Under the Influence (U.I.),310,000310,33.70881,-84.40227,1U,47.00830103115501,spatial_same_fc,121-5468,1215468,33.708828,-84.402372,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,294000,5588.0,5873.0,0.122,0.093,0.0664,0.55,370000,9.666804292210822
2022-06-10,16:54:00,16,2022,6,10,Friday,33.741613,-84.402904,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Mcdaniel St Sw,Fulton St Sw and Mcdaniel St Sw,Rear End,On Roadway - Roadway Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,315,000315,33.74291,-84.40256,1U,147.39570952176376,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-06-10,14:30:00,14,2022,6,10,Friday,33.806211,-84.381112,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85 N,I-85 N and Peachtree Rd,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Unknown"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,322,000322,33.80709,-84.37974,1U,160.1912119449313,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-06-10,07:00:00,7,2022,6,10,Friday,33.793557,-84.392777,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-85S,I-85S and 17Th St,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,R378,00R378,33.79504,-84.392,1U,179.5992476689448,spatial_same_fc,121-9912,1219912,33.79504,-84.392,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,30900,,,,,0.1251,1.0,38900,0.0
2022-06-11,03:20:00,3,2022,6,11,Saturday,33.806248,-84.37986,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Ga-13,None and Ga-13,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,94.08294797886848,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-06-11,09:30:00,9,2022,6,11,Saturday,33.796263,-84.393684,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85,I-85 and I-75 N,Angle Crash,On Roadway - Non-Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,R356,00R356,33.79647,-84.39434,1U,64.96343406985726,spatial_same_fc,121-9178,1219178,33.79647,-84.39434,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,39400,,,,,0.0933,1.0,56500,0.0
2022-06-11,15:30:00,15,2022,6,11,Saturday,33.743478,-84.377652,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20,None and I-20,Angle Crash,On Roadway - Non-Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,77,000077,33.74314,-84.37869,1U,103.2649040387093,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-06-12,23:00:00,23,2022,6,12,Sunday,33.807078,-84.380042,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-85,None and I-85,Rear End,"On Roadway - Managed Lane (HOV, HOT, Reversible)",Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,28.003883772918527,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-06-12,22:34:00,22,2022,6,12,Sunday,33.741556,-84.402936,(A) Suspected Serious Injury,0.0,1.0,0.0,Atlanta,FULTON,Mcdaniel St Sw,Fulton St Sw and Mcdaniel St Sw,Angle Crash,On Roadway - Roadway Intersection,Dark-Not Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Failure to Yield,315,000315,33.74291,-84.40256,1U,154.21947972566863,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-06-12,17:21:00,17,2022,6,12,Sunday,33.785769,-84.402813,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Center St Nw,14Th St Nw and Center St Nw,Angle Crash,On Roadway - Non-Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Motor Vehicle in Motion,,86,000086,33.7862,-84.40443,4U,157.25408644972657,spatial_same_fc,121-5633,1215633,33.786222,-84.40443,4U : Urban Minor Arterial,2025,CCS,Actual,15000,398.0,110.0,0.18,0.04,0.0721,0.64,18900,2.440969187329808
2022-06-12,19:26:00,19,2022,6,12,Sunday,33.677698,-84.3978,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,I-75 and Exit 241,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""None Used"",""None Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,309,000309,33.67633,-84.39741,1U,156.03395324316378,spatial_same_fc,121-5463,1215463,33.67629,-84.39758,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,177000,3915.0,6014.0,0.146,0.202,0.0686,0.53,223000,16.382345900484374
2022-06-13,17:40:00,17,2022,6,13,Monday,33.797756,-84.395744,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75S,I-75S and Northside Dr,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Unknown"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R365,00R365,33.7976,-84.3941,1U,153.26848821154186,spatial_same_fc,121-9420,1219420,33.79762,-84.3941,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,23200,,,,,0.0767,1.0,29200,2.2190791812333917
2022-06-13,16:04:00,16,2022,6,13,Monday,33.763493,-84.493771,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-285 Sb,I-285 Sb and Martin Luther King Jr Drive,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,R376,00R376,33.76358,-84.4916,1U,201.4061005060238,spatial_same_fc,121-9438,1219438,33.76358,-84.4916,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,20500,,,,,0.0856,1.0,25800,0.0
2022-06-13,03:05:00,3,2022,6,13,Monday,33.758711,-84.379191,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,I-75 and I-75 S,Sideswipe-Same Direction,On Roadway - Non-Intersection,Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Failure to Yield"",""Failure to Yield""]",9,000009,33.75873,-84.37843,1U,70.5575049137204,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-06-14,18:10:00,18,2022,6,14,Tuesday,33.76474,-84.493241,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20 East,I-20 East and I-285 North,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R376,00R376,33.76358,-84.4916,1U,199.21378417066651,spatial_same_fc,121-9438,1219438,33.76358,-84.4916,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,20500,,,,,0.0856,1.0,25800,0.0
2022-06-14,17:50:00,17,2022,6,14,Tuesday,33.807675,-84.379657,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-7585 Nb,I-7585 Nb and Spring Street,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Unknown"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,65.36234989027719,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-06-14,08:23:00,8,2022,6,14,Tuesday,33.710161,-84.401849,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-7585 South,I-7585 South and Fair Dr Overpass,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,310,000310,33.70881,-84.40227,1U,154.8962761142885,spatial_same_fc,121-5468,1215468,33.708828,-84.402372,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,294000,5588.0,5873.0,0.122,0.093,0.0664,0.55,370000,9.666804292210822
2022-06-14,14:17:00,14,2022,6,14,Tuesday,33.698768,-84.425724,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Lakewood Ave Sw,Arrow St Sw and Lakewood Ave Sw,Angle Crash,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Atlanta Police Department,Unknown,"[""Motor Vehicle in Motion"",""Parked Motor Vehicle""]","[""Motor Vehicle in Motion"",""Parked Motor Vehicle""]",Improper Turn,113,000113,33.697436,-84.42434,2U,195.74064569033538,spatial_same_fc,121-5419,1215419,33.697588,-84.42277,2U : Urban Principal Arterial - Freeways & Expressways,2025,CCS,Actual,63300,1144.0,994.0,0.136,0.214,0.0864,0.54,89400,146.57375252371537
2022-06-14,09:00:00,9,2022,6,14,Tuesday,33.743508,-84.379305,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20 West Rp,None and I-20 West Rp,Rear End,"On Roadway - Managed Lane (HOV, HOT, Reversible)",Daylight,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Aggressive Driving"",""No Signal/Improper Signal"",""Changed Lanes Improperly"",""Following Too Close""]",77,000077,33.74314,-84.37869,1U,70.11999544971351,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-06-15,11:00:00,11,2022,6,15,Wednesday,33.795172,-84.394044,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75 Sb,I-75 Sb and 16Th St Exit 250,Sideswipe-Same Direction,Entrance/Exit Ramp,Daylight,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R356,00R356,33.79647,-84.39434,1U,146.60521359161132,spatial_same_fc,121-9178,1219178,33.79647,-84.39434,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,39400,,,,,0.0933,1.0,56500,0.0
2022-06-15,09:20:00,9,2022,6,15,Wednesday,33.80684,-84.380348,(B) Suspected Minor/Visible Injury,0.0,0.0,1.0,Atlanta,FULTON,I-85,None and I-85,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,62.77592120247643,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
